label,x,y
Spot_7054,13679.135135135137,8315.333333333334
Spot_7055,13729.585062240663,8316.825726141078
Spot_7056,14363.625,8314.579545454546
Spot_7057,11561.630541871922,8319.334975369458
Spot_7058,11670.13145539906,8318.732394366198
Spot_7059,11777.05701754386,8319.618421052632
Spot_706,12230.509036144578,6749.382530120482
Spot_7060,11967.784482758621,8327.198275862069
Spot_7061,12438.76404494382,8318.707865168539
Spot_7062,14699.597014925374,8315.85074626866
Spot_7063,10836.208092485547,8322.526011560694
Spot_7064,11126.421686746988,8324.713855421687
Spot_7065,12242.862222222222,8324.871111111112
Spot_7066,13558.952218430037,8323.621160409557
Spot_7067,14257.502145922746,8324.377682403434
Spot_7068,14453.140625,8322.736979166666
Spot_7069,14517.201388888889,8322.638888888889
Spot_7070,10977.296296296296,8334.172839506173
Spot_7071,11078.590361445784,8321.512048192772
Spot_7072,11743.50390625,8327.6484375
Spot_7073,12037.544217687075,8325.42857142857
Spot_7074,12064.63880597015,8325.546268656717
Spot_7076,12694.52808988764,8321.8202247191
Spot_7077,12843.338842975207,8323.801652892562
Spot_7078,13244.718614718615,8332.021645021645
Spot_7079,14016.150602409638,8323.367469879518
Spot_708,12342.244897959185,6750.639455782313
Spot_7080,14342.132625994695,8326.631299734749
Spot_7081,11054.178010471203,8322.916230366493
Spot_7082,11594.666666666664,8325.169491525423
Spot_7083,11892.981012658227,8341.196202531646
Spot_7084,12471.571428571431,8333.19387755102
Spot_7085,12578.322222222225,8327.105555555556
Spot_7086,12674.008196721312,8323.721311475409
Spot_7087,12805.393162393162,8323.341880341879
Spot_7088,13701.325443786982,8327.80769230769
Spot_7089,13999.994296577946,8336.912547528516
Spot_709,13567.581560283688,6747.482269503546
Spot_7091,10649.549132947976,8330.398843930636
Spot_7092,11906.129770992366,8330.236641221374
Spot_7093,12353.694915254237,8334.30024213075
Spot_7094,12610.76,8327.342857142858
Spot_7095,13376.427312775331,8328.422907488986
Spot_7096,13609.729113924053,8334.311392405063
Spot_7097,14122.205333333333,8336.542666666666
Spot_7098,14281.028571428571,8331.88253968254
Spot_7099,11625.24850299401,8330.979041916167
Spot_71,13387.496402877698,6391.597122302158
Spot_710,11458.741071428569,6748.6875
Spot_7100,11805.332618025752,8331.557939914162
Spot_7101,11848.674757281553,8331.203883495145
Spot_7102,12377.65,8330.866666666667
Spot_7103,12512.989010989011,8332.120879120881
Spot_7104,12594.493975903615,8329.638554216868
Spot_7105,12633.307692307693,8331.663461538461
Spot_7106,12902.0,8326.892307692307
Spot_7107,13755.04891304348,8328.880434782608
Spot_7108,13805.914473684208,8328.328947368422
Spot_7109,14042.523659305994,8332.069400630915
Spot_711,12140.0,6749.184782608696
Spot_7110,10786.588235294117,8335.495475113123
Spot_7111,10850.75593220339,8334.877966101694
Spot_7112,11991.80701754386,8335.424561403508
Spot_7113,12745.334615384616,8332.142307692307
Spot_7114,12775.585616438357,8334.239726027397
Spot_7115,12951.615894039734,8329.049668874171
Spot_7116,13144.157088122605,8330.586206896553
Spot_7117,13956.40099009901,8338.440594059406
Spot_7118,14635.666666666664,8329.285714285714
Spot_7119,14802.101694915254,8334.82627118644
Spot_712,12491.983999999999,6755.16
Spot_7120,11036.709543568464,8337.053941908714
Spot_7121,11160.543269230771,8333.625
Spot_7122,11198.503030303029,8333.533333333333
Spot_7123,11255.12093023256,8333.827906976745
Spot_7124,11928.19801980198,8333.915841584158
Spot_7125,12099.472222222224,8338.666666666666
Spot_7126,12395.967105263158,8334.026315789473
Spot_7127,12413.162839248434,8342.995824634656
Spot_7128,13263.718894009216,8335.184331797234
Spot_7129,13670.590717299578,8338.200421940928
Spot_713,13128.907534246577,6751.578767123287
Spot_7130,14194.826446280991,8330.586776859504
Spot_7131,14315.407166123778,8335.739413680782
Spot_7132,14381.10631229236,8338.20265780731
Spot_7133,14438.914572864322,8342.102177554441
Spot_7134,10900.252491694351,8337.455149501659
Spot_7135,12262.806557377051,8340.908196721311
Spot_7136,12497.783625730994,8337.163742690058
Spot_7137,12539.138972809667,8337.740181268882
Spot_7138,12563.044117647061,8334.264705882353
Spot_7139,12919.315789473683,8332.078947368422
Spot_714,13189.075,6746.9
Spot_7140,13165.579545454546,8336.72159090909
Spot_7141,13396.695945945947,8333.087837837838
Spot_7142,13426.246548323472,8338.110453648915
Spot_7143,13932.160655737705,8337.442622950819
Spot_7144,14709.375358166191,8342.530085959885
Spot_7145,10735.660377358492,8339.698113207547
Spot_7146,10815.939903846154,8343.978365384615
Spot_7147,11831.876404494382,8337.865168539325
Spot_7148,11947.891304347828,8338.557971014492
Spot_7149,12164.946666666667,8335.66
Spot_715,13427.802197802195,6751.368131868132
Spot_7150,12441.162162162163,8340.278378378378
Spot_7151,13183.275229357798,8339.678899082568
Spot_7152,13289.649923896499,8350.421613394215
Spot_7153,13515.115789473684,8332.336842105264
Spot_7154,14075.513698630137,8335.513698630137
Spot_7155,11017.567375886523,8339.489361702128
Spot_7156,11278.038834951454,8340.669902912621
Spot_7157,11607.635593220339,8342.949152542373
Spot_7158,12203.517543859649,8338.166666666666
Spot_7159,12310.711111111112,8342.985185185185
Spot_716,13543.161538461538,6749.446153846154
Spot_7160,12835.256000000001,8340.544
Spot_7161,12854.766666666665,8338.55
Spot_7162,12876.478260869566,8336.113043478259
Spot_7163,13120.773109243697,8337.344537815126
Spot_7164,14221.054662379422,8343.315112540193
Spot_7165,14478.29213483146,8343.76404494382
Spot_7166,14544.777142857143,8346.874285714286
Spot_7167,10875.190721649484,8339.525773195875
Spot_7168,11082.867088607596,8342.39240506329
Spot_7169,11765.076923076924,8338.239316239316
Spot_717,13597.28806584362,6753.345679012346
Spot_7170,12705.504098360656,8343.221311475409
Spot_7171,13318.043165467627,8346.629496402878
Spot_7172,13359.832635983264,8348.512552301256
Spot_7173,14245.777070063694,8339.605095541401
Spot_7174,12812.376569037657,8342.966527196653
Spot_7175,13042.940860215054,8343.5
Spot_7176,13204.924590163935,8343.780327868853
Spot_7177,13461.556008146641,8346.517311608959
Spot_7178,13887.463235294117,8343.941176470587
Spot_7179,14172.627009646303,8346.845659163988
Spot_7180,14749.525423728814,8340.296610169491
Spot_7181,10640.504201680673,8349.16806722689
Spot_7182,12050.238255033557,8347.922818791947
Spot_7183,12680.142857142857,8342.535714285714
Spot_7184,13099.121693121691,8344.174603174602
Spot_7185,13992.111111111111,8345.430555555555
Spot_7186,14670.72357723577,8345.227642276423
Spot_7187,11726.35260115607,8349.502890173411
Spot_7188,12080.944881889764,8351.267716535433
Spot_7189,12125.46329113924,8351.245569620252
Spot_719,11697.165605095539,6757.146496815287
Spot_7190,12234.201166180757,8348.239067055394
Spot_7191,13575.672199170125,8347.676348547719
Spot_7192,14414.133858267714,8349.236220472441
Spot_7193,10994.373626373626,8359.698901098902
Spot_7194,11536.01030927835,8350.38144329897
Spot_7195,11672.023192360164,8356.347885402456
Spot_7196,12158.829659318635,8357.290581162324
Spot_7197,12647.333333333336,8351.486772486773
Spot_7198,13074.496835443037,8355.085443037975
Spot_7199,13232.986225895314,8355.906336088154
Spot_72,12488.663101604276,6395.491978609625
Spot_720,12372.39805825243,6749.572815533979
Spot_7200,13534.794816414687,8354.602591792656
Spot_7201,14335.857549857548,8349.88319088319
Spot_7202,11574.256880733943,8348.036697247706
Spot_7203,12026.212328767124,8348.315068493152
Spot_7204,12361.036964980545,8364.994163424124
Spot_7205,13339.663157894736,8359.344736842106
Spot_7206,13628.877906976742,8353.994186046511
Spot_7207,13782.795795795795,8355.297297297297
Spot_7208,14625.497142857144,8350.657142857142
Spot_7209,10860.263529411764,8359.870588235293
Spot_721,12468.787974683544,6753.984177215189
Spot_7210,10950.938775510203,8353.459183673469
Spot_7211,11376.988095238095,8351.02380952381
Spot_7212,11495.943925233645,8349.299065420559
Spot_7213,12558.665198237886,8354.920704845816
Spot_7214,12930.489675516223,8356.528023598821
Spot_7215,13653.566666666668,8353.466666666667
Spot_7216,13711.2,8352.177272727273
Spot_7217,14083.918781725888,8359.362944162436
Spot_7218,10707.789256198346,8366.667355371901
Spot_7219,10746.716049382716,8359.604938271605
Spot_722,12709.354838709678,6751.784946236558
Spot_7220,11123.36305732484,8354.808917197452
Spot_7221,11809.765765765767,8356.216216216217
Spot_7222,11982.619047619048,8354.232804232804
Spot_7223,12466.80303030303,8360.444444444445
Spot_7224,13124.0,8362.570397111913
Spot_7225,13145.777777777776,8351.545454545454
Spot_7226,13743.828358208955,8355.768656716418
Spot_7227,13844.431818181818,8351.022727272728
Spot_7228,14053.650793650791,8359.952380952382
Spot_7229,14203.49551569507,8363.733183856502
Spot_723,13355.992957746479,6751.802816901409
Spot_7230,14283.379174852651,8362.220039292732
Spot_7231,10791.889552238808,8360.829850746268
Spot_7232,11199.02808988764,8357.730337078652
Spot_7233,11586.328519855595,8362.657039711192
Spot_7234,11702.8908045977,8357.011494252874
Spot_7235,11777.349264705883,8359.371323529413
Spot_7236,12319.5663507109,8367.618483412321
Spot_7237,12621.196078431372,8357.25
Spot_7238,13479.04845814978,8361.361233480176
Spot_7239,13601.637724550896,8362.08383233533
Spot_724,13783.702970297029,6756.1064356435645
Spot_7240,13922.125628140702,8362.801507537688
Spot_7241,11624.843971631206,8357.86524822695
Spot_7242,12190.86511627907,8367.29534883721
Spot_7243,12491.456591639873,8362.192926045016
Spot_7244,12580.104395604398,8358.862637362638
Spot_7245,13164.467391304348,8357.853260869566
Spot_7246,13263.021563342318,8362.522911051215
Spot_7247,13572.146153846155,8364.738461538462
Spot_7248,14232.929787234043,8366.344680851063
Spot_7249,14392.118598382749,8364.873315363882
Spot_725,13852.68817204301,6748.956989247312
Spot_7250,14600.301587301587,8362.400793650793
Spot_7251,14755.284090909092,8366.99715909091
Spot_7252,11957.055214723929,8362.914110429449
Spot_7253,12865.739361702128,8361.11170212766
Spot_7254,13397.110714285713,8365.328571428572
Spot_7255,13417.377682403436,8363.935622317596
Spot_7256,13503.521084337352,8365.16265060241
Spot_7257,13679.551724137933,8363.869731800767
Spot_7258,14031.138028169014,8368.723943661971
Spot_7259,14784.401574803147,8365.089238845145
Spot_726,13901.263157894737,6761.401913875598
Spot_7260,11519.304029304029,8370.153846153846
Spot_7261,11871.930379746836,8368.89240506329
Spot_7262,12032.783410138247,8365.165898617512
Spot_7263,12384.25683060109,8362.245901639344
Spot_7264,12717.651162790698,8361.255813953489
Spot_7265,13375.562211981567,8367.290322580646
Spot_7266,13957.098159509202,8360.754601226994
Spot_7267,14152.601809954751,8368.162895927602
Spot_7268,14724.218390804597,8365.329501915709
Spot_7269,11457.181818181818,8362.90909090909
Spot_727,11820.465437788018,6755.78341013825
Spot_7270,11723.21686746988,8365.755020080322
Spot_7271,12702.128205128203,8364.803418803418
Spot_7272,12787.779411764706,8365.02205882353
Spot_7273,13040.54069767442,8365.656976744185
Spot_7274,13207.994623655914,8363.397849462366
Spot_7275,13768.226229508196,8369.64262295082
Spot_7276,13805.146892655368,8365.638418079096
Spot_7277,13880.101307189543,8367.643790849674
Spot_7278,14365.82392026578,8370.860465116279
Spot_7279,14421.774390243903,8367.631097560976
Spot_728,12509.768072289155,6762.084337349397
Spot_7280,14662.64705882353,8365.1045751634
Spot_7281,11162.98773006135,8366.484662576688
Spot_7282,11747.642215568862,8377.273952095808
Spot_7283,12255.876254180603,8368.632107023412
Spot_7284,12525.4625,8362.95
Spot_7285,12942.889784946236,8373.430107526881
Spot_7286,13184.258536585368,8369.09268292683
Spot_7287,13430.38912133891,8373.087866108785
Spot_7288,13704.147727272728,8367.0625
Spot_7289,13735.704861111111,8370.663194444445
Spot_729,12632.473282442748,6754.366412213742
Spot_7290,14320.62913907285,8366.682119205298
Spot_7291,14442.576407506702,8371.581769436998
Spot_7292,11995.0,8373.351694915254
Spot_7293,12539.578313253012,8371.138554216868
Spot_7294,13991.616766467068,8370.865269461077
Spot_7295,14111.886666666667,8371.846666666666
Spot_7296,14343.973684210527,8368.82105263158
Spot_7297,11903.231746031746,8374.355555555556
Spot_7298,12052.514124293786,8369.97175141243
Spot_7299,12215.957746478873,8369.633802816901
Spot_73,12636.784810126584,6388.13924050633
Spot_730,12529.694736842106,6758.063157894738
Spot_7300,12511.486140724946,8382.995735607676
Spot_7301,13317.406976744185,8375.75
Spot_7302,13624.40243902439,8375.743902439024
Spot_7303,14131.383928571431,8369.24107142857
Spot_7304,14174.892473118281,8369.913978494624
Spot_7305,14474.09225092251,8373.520295202952
Spot_7306,10658.742857142857,8373.414285714285
Spot_7307,10951.772727272728,8370.65909090909
Spot_7308,11794.102678571431,8378.9375
Spot_7309,11823.127516778522,8376.993288590604
Spot_731,12949.677290836653,6758.5976095617525
Spot_7310,12012.186440677966,8371.5
Spot_7311,12089.29641693811,8373.166123778501
Spot_7312,12404.229946524065,8372.085561497326
Spot_7313,12556.34328358209,8372.723880597017
Spot_7314,13529.672967863897,8382.81852551985
Spot_7315,11274.3640167364,8375.953974895398
Spot_7316,11552.25,8371.25
Spot_7317,11837.623762376235,8371.564356435643
Spot_7318,11855.139534883721,8372.108527131782
Spot_7319,12121.087719298248,8372.850877192983
Spot_732,13494.549707602338,6758.959064327485
Spot_7320,12270.694805194807,8382.259740259742
Spot_7321,12591.932692307693,8376.711538461539
Spot_7322,12963.51,8376.89
Spot_7323,12994.708333333336,8375.726851851852
Spot_7324,13665.008695652174,8377.091304347827
Spot_7325,10931.115384615385,8379.717948717951
Spot_7326,11637.164113785559,8382.90590809628
Spot_7327,12426.833333333336,8372.166666666666
Spot_7328,12622.382978723403,8374.117021276596
Spot_7329,13557.764227642276,8377.219512195123
Spot_733,11427.394366197184,6764.2347417840365
Spot_7330,13935.547400611622,8382.357798165138
Spot_7331,14506.431924882627,8376.140845070422
Spot_7332,14647.41818181818,8373.49090909091
Spot_7333,11307.108843537417,8380.414965986394
Spot_7334,11380.068627450979,8378.759803921568
Spot_7335,12143.017094017096,8380.01282051282
Spot_7336,12337.214285714286,8379.559523809523
Spot_7337,12811.433403805495,8388.786469344608
Spot_7338,12885.186813186812,8386.939560439561
Spot_7339,13448.05027932961,8378.94972067039
Spot_734,11468.379912663755,6760.279475982533
Spot_7340,13468.52049180328,8382.196721311475
Spot_7341,13845.09756097561,8380.756097560976
Spot_7342,13859.144104803494,8383.122270742359
Spot_7343,13954.771812080537,8378.060402684563
Spot_7344,13007.816455696202,8395.674050632913
Spot_7345,13026.904436860068,8382.334470989761
Spot_7346,14335.891891891892,8385.93918918919
Spot_7347,14527.93137254902,8379.14705882353
Spot_7348,10731.453703703704,8381.453703703704
Spot_7349,10973.700787401573,8380.031496062993
Spot_735,11757.781725888326,6760.340101522843
Spot_7350,11253.781144781145,8387.289562289563
Spot_7351,12168.732441471573,8386.879598662208
Spot_7352,12225.78735632184,8385.080459770115
Spot_7353,12849.782692307694,8392.176923076922
Spot_7354,13254.045045045044,8380.504504504504
Spot_7355,13792.235119047617,8385.416666666666
Spot_7356,14296.602739726028,8386.339726027398
Spot_7357,10864.52512562814,8386.429648241206
Spot_7358,11444.44262295082,8387.983606557376
Spot_7359,12058.756198347108,8388.223140495867
Spot_736,12025.328125,6755.0625
Spot_7360,12425.302419354839,8388.181451612903
Spot_7361,13493.447916666664,8383.041666666666
Spot_7362,13906.715654952075,8387.568690095846
Spot_7363,14069.658333333333,8383.208333333334
Spot_7364,14259.134831460677,8381.022471910112
Spot_7365,14627.948453608247,8384.639175257733
Spot_7366,11164.383458646616,8384.195488721805
Spot_7367,12205.486486486487,8386.68918918919
Spot_7368,12390.714689265536,8394.858757062148
Spot_7369,13059.81976744186,8389.747093023256
Spot_737,12085.744186046511,6754.220930232558
Spot_7370,13086.623481781377,8391.40890688259
Spot_7371,13108.369077306734,8393.832917705735
Spot_7372,13240.783783783783,8385.675675675675
Spot_7373,13291.84,8382.533333333333
Spot_7374,13584.374083129585,8392.779951100245
Spot_7375,13877.72131147541,8390.136612021857
Spot_7376,14140.526315789473,8388.187969924813
Spot_7377,14393.32,8384.365714285714
Spot_7378,10908.093994778068,8393.07049608355
Spot_7379,11104.593959731543,8395.192953020134
Spot_738,13041.878318584073,6763.745575221239
Spot_7380,11400.691275167783,8391.187919463087
Spot_7381,11673.970149253733,8388.171641791045
Spot_7382,12023.484149855909,8393.769452449567
Spot_7383,12248.216560509552,8394.579617834395
Spot_7384,12467.688405797102,8387.08695652174
Spot_7385,12605.982558139534,8389.5
Spot_7386,12791.141078838176,8395.215767634854
Spot_7387,12828.333333333336,8391.645833333334
Spot_7388,12916.621710526317,8392.648026315792
Spot_7389,13365.608433734942,8388.415662650603
Spot_739,14081.580246913582,6761.650205761317
Spot_7390,13387.508695652174,8391.508695652174
Spot_7391,14007.663900414938,8390.647302904565
Spot_7392,14778.734982332157,8389.713780918728
Spot_7393,11758.362549800795,8393.438247011953
Spot_7394,11891.113989637308,8393.093264248704
Spot_7395,12358.088235294117,8392.45294117647
Spot_7396,12550.834710743802,8389.94214876033
Spot_7397,12718.571815718156,8401.707317073171
Spot_7398,12773.537931034485,8389.951724137929
Spot_7399,13650.631578947368,8394.424148606811
Spot_740,11488.246305418721,6765.7389162561585
Spot_7400,14174.518828451884,8391.196652719666
Spot_7401,14201.611764705882,8391.266666666666
Spot_7402,14238.052980132452,8390.58940397351
Spot_7403,14317.595174262737,8397.927613941021
Spot_7404,14417.186335403729,8393.248447204971
Spot_7405,14741.525773195877,8393.611683848798
Spot_7406,11140.113043478259,8393.04347826087
Spot_7407,12343.5234375,8397.5703125
Spot_7408,12745.032828282827,8397.101010101009
Spot_7409,13441.058111380144,8405.230024213075
Spot_741,11881.170731707316,6755.512195121952
Spot_7410,14358.217821782178,8389.70297029703
Spot_7411,10720.364705882354,8393.435294117648
Spot_7412,10794.226277372265,8392.583941605839
Spot_7413,12091.112903225809,8392.475806451614
Spot_7414,12126.423333333334,8402.386666666667
Spot_7415,12308.58181818182,8393.709090909091
Spot_7416,12675.415422885571,8400.679104477613
Spot_7417,13273.889655172414,8397.344827586207
Spot_7418,13726.668941979522,8402.269624573379
Spot_7419,13746.270588235295,8392.717647058824
Spot_742,11947.088495575219,6755.796460176991
Spot_7420,14485.622448979593,8390.948979591836
Spot_7421,14700.171641791045,8399.682835820895
Spot_7422,10777.372549019608,8394.754901960785
Spot_7423,10811.818181818182,8391.51948051948
Spot_7424,11187.196261682244,8398.23831775701
Spot_7425,11601.887218045113,8398.533834586466
Spot_7426,12940.220640569394,8399.370106761566
Spot_7427,12963.204,8400.604
Spot_7428,12979.86235955056,8408.008426966293
Spot_7429,12993.910714285714,8394.25
Spot_743,12357.759615384617,6759.8173076923085
Spot_7430,13300.365942028986,8398.79347826087
Spot_7431,13322.026178010472,8398.727748691099
Spot_7432,13470.200902934535,8404.419864559819
Spot_7433,13674.0,8396.55056179775
Spot_7434,14107.042410714286,8407.47767857143
Spot_7435,14254.842105263158,8396.280701754386
Spot_7436,14264.447368421052,8409.382775119617
Spot_7437,11055.370786516853,8399.209737827716
Spot_7438,12483.0375,8397.35
Spot_7439,12571.766423357663,8398.613138686129
Spot_744,13471.977272727272,6756.636363636364
Spot_7440,12867.465256797583,8403.368580060423
Spot_7441,13347.504885993483,8402.351791530944
Spot_7442,14380.700507614214,8400.137055837564
Spot_7443,10735.964705882352,8403.535294117648
Spot_7444,11225.2,8401.810256410256
Spot_7445,12144.354545454546,8397.936363636363
Spot_7446,12696.569721115537,8404.764940239043
Spot_7447,13127.04347826087,8400.504347826087
Spot_7448,13845.777777777776,8402.666666666666
Spot_7449,14048.077777777778,8397.977777777778
Spot_745,13672.30283911672,6764.148264984227
Spot_7450,11809.77972027972,8411.65909090909
Spot_7451,11875.88613861386,8405.70297029703
Spot_7452,11959.804177545691,8404.334203655353
Spot_7453,12070.197080291973,8403.401459854014
Spot_7454,13030.131506849317,8406.797260273972
Spot_7455,13219.11214953271,8400.719626168224
Spot_7456,13413.550314465409,8405.946540880503
Spot_7457,13515.468085106382,8398.627659574468
Spot_7458,13611.351498637605,8408.517711171662
Spot_7459,13994.985815602837,8403.617021276596
Spot_746,12745.300884955752,6762.982300884956
Spot_7460,14660.971428571429,8403.330612244898
Spot_7461,14715.301369863013,8409.438356164383
Spot_7462,11777.317567567568,8409.601351351352
Spot_7463,12047.641025641024,8413.669515669515
Spot_7464,12099.248927038629,8406.506437768241
Spot_7465,12236.609523809524,8408.261904761906
Spot_7466,12466.953642384104,8404.059602649008
Spot_7467,13561.639004149378,8405.327800829875
Spot_7468,13635.613065326634,8408.015075376885
Spot_7469,13685.473684210527,8411.278195488721
Spot_747,13454.074074074077,6758.6203703703695
Spot_7470,13778.643518518518,8407.75925925926
Spot_7471,14070.644012944982,8408.83495145631
Spot_7472,14126.772321428569,8409.620535714286
Spot_7473,12317.562724014337,8413.207885304659
Spot_7474,12765.987261146496,8409.366242038217
Spot_7475,13050.359504132231,8409.892561983472
Spot_7476,13370.205128205127,8409.91452991453
Spot_7477,14032.272727272728,8403.121212121212
Spot_7478,14428.433734939757,8412.361445783132
Spot_7479,14443.818181818182,8414.623376623376
Spot_748,14162.754385964912,6761.93567251462
Spot_7480,10641.858974358976,8415.123931623932
Spot_7481,10972.061971830986,8413.039436619718
Spot_7482,11372.95806451613,8414.287096774193
Spot_7483,11834.712962962964,8408.25
Spot_7484,11853.047619047617,8413.512605042017
Spot_7485,12614.044520547945,8413.561643835617
Spot_7486,12902.436363636365,8406.9
Spot_7487,13073.552173913044,8415.080434782609
Spot_7488,13541.216981132075,8412.685534591195
Spot_7489,13750.21103896104,8412.814935064935
Spot_749,11629.202247191013,6762.179775280899
Spot_7490,13862.605769230771,8416.26282051282
Spot_7491,13969.68674698795,8405.602409638554
Spot_7492,14143.384146341465,8407.670731707318
Spot_7493,14351.619909502264,8410.864253393665
Spot_7494,14464.734082397004,8411.898876404495
Spot_7495,10783.06204379562,8411.401459854014
Spot_7496,12170.655172413792,8405.775862068966
Spot_7497,12276.818181818182,8413.545454545454
Spot_7498,12427.53846153846,8409.146153846154
Spot_7499,13493.27888446215,8412.677290836653
Spot_75,13411.677419354839,6401.494623655914
Spot_750,11910.801886792451,6767.495283018869
Spot_7500,13910.857142857143,8409.77380952381
Spot_7501,14170.959641255606,8409.201793721973
Spot_7502,14603.331125827815,8411.059602649008
Spot_7503,14740.520884520884,8418.4914004914
Spot_7504,14778.891696750903,8411.628158844764
Spot_7505,11145.215686274509,8412.593137254902
Spot_7506,11163.926339285714,8418.63392857143
Spot_7507,11559.389221556887,8413.461077844311
Spot_7508,12640.879668049793,8421.029045643154
Spot_7509,12822.071090047393,8413.042654028435
Spot_751,12120.42071197411,6770.466019417476
Spot_7510,13170.418491484184,8419.355231143552
Spot_7511,14015.515463917525,8411.963917525773
Spot_7512,14239.871287128712,8412.198019801981
Spot_7513,10851.953488372092,8414.751937984496
Spot_7514,12026.633333333333,8414.658333333333
Spot_7515,12356.191616766468,8412.688622754491
Spot_7516,12595.682584269663,8422.634831460675
Spot_7517,13144.815085158149,8422.16788321168
Spot_7518,13190.080459770117,8416.850574712644
Spot_7519,13811.615384615383,8410.30769230769
Spot_752,12243.772532188841,6767.708154506438
Spot_7520,13889.37087912088,8421.285714285714
Spot_7521,13941.68,8413.25
Spot_7522,14408.466216216217,8415.202702702703
Spot_7523,11216.608108108108,8428.574324324325
Spot_7524,11304.839285714286,8412.625
Spot_7525,11624.381502890174,8430.127167630058
Spot_7526,11891.36,8417.03
Spot_7527,14295.197674418603,8418.308139534884
Spot_7528,14316.9243697479,8416.525210084033
Spot_753,12265.97950819672,6772.086065573771
Spot_7530,10884.135135135135,8422.833976833977
Spot_7531,11093.850340136054,8419.802721088436
Spot_7532,11276.047619047617,8420.603174603175
Spot_7533,11606.713414634149,8416.975609756097
Spot_7534,11738.802030456853,8421.111675126904
Spot_7535,13587.633333333333,8414.733333333334
Spot_7536,11912.046728971964,8423.135514018692
Spot_7537,12569.211610486893,8428.799625468166
Spot_7538,13104.155844155845,8417.974025974027
Spot_7539,13268.410256410256,8425.420512820512
Spot_754,12695.303630363038,6768.448844884489
Spot_7540,13402.697297297298,8425.713513513514
Spot_7541,13527.07438016529,8420.09090909091
Spot_7542,13807.866666666667,8423.592592592593
Spot_7543,13925.192090395478,8426.466101694916
Spot_7544,13987.645161290322,8419.258064516129
Spot_7545,14160.880794701987,8428.235099337748
Spot_7546,14376.545454545454,8416.84090909091
Spot_7547,14685.53804347826,8421.472826086956
Spot_7548,10775.258064516129,8428.387096774193
Spot_7549,11188.438405797102,8426.550724637682
Spot_755,13956.882978723403,6761.202127659574
Spot_7550,12116.639053254436,8420.78698224852
Spot_7551,12468.941704035877,8423.937219730942
Spot_7552,12495.272151898735,8424.64240506329
Spot_7553,13323.113402061856,8430.659793814433
Spot_7554,13653.194117647061,8422.4
Spot_7555,14054.259067357512,8427.37823834197
Spot_7556,14214.6050955414,8424.579617834395
Spot_7558,11130.513432835824,8430.626865671642
Spot_7559,11952.167567567569,8429.243243243243
Spot_756,11718.638554216868,6764.084337349397
Spot_7560,12222.486187845305,8424.939226519336
Spot_7561,12521.152482269505,8428.45035460993
Spot_7562,12543.819354838708,8431.387096774193
Spot_7563,12886.01680672269,8421.689075630253
Spot_7564,12904.860215053764,8425.462365591398
Spot_7565,14337.884615384617,8432.73076923077
Spot_7566,10938.512195121952,8422.341463414634
Spot_7567,11932.421383647801,8424.754716981131
Spot_7568,12068.05982905983,8427.897435897437
Spot_7569,12779.241525423731,8428.50847457627
Spot_7570,13499.759162303664,8429.795811518325
Spot_7571,13758.41592920354,8426.442477876106
Spot_7572,14027.020408163267,8428.993197278909
Spot_7573,14637.111888111887,8426.881118881121
Spot_7574,14703.825396825398,8430.169312169312
Spot_7575,10682.158620689655,8428.924137931035
Spot_7576,11330.236263736264,8427.510989010989
Spot_7577,11394.380952380952,8424.238095238094
Spot_7578,11869.595687331535,8433.455525606469
Spot_7579,11989.871621621622,8431.635135135135
Spot_758,13106.489130434782,6764.576086956522
Spot_7580,13209.813559322034,8428.073446327684
Spot_7581,13668.77659574468,8431.622340425532
Spot_7582,13701.204633204634,8431.127413127413
Spot_7583,14088.767213114754,8433.996721311476
Spot_7584,12156.241573033709,8431.005617977527
Spot_7585,12186.833333333336,8434.8984375
Spot_7586,12262.59591836735,8436.657142857142
Spot_7587,13228.082236842105,8440.509868421053
Spot_7588,13476.48,8429.371428571429
Spot_7589,14144.145604395602,8440.222527472528
Spot_759,13197.125,6767.956896551724
Spot_7590,14413.555276381909,8434.756281407035
Spot_7591,11058.366834170854,8438.268844221106
Spot_7592,11243.65736040609,8443.06345177665
Spot_7593,12334.903553299493,8432.934010152285
Spot_7594,12418.002840909092,8435.261363636364
Spot_7595,13249.90322580645,8447.037950664137
Spot_7596,13554.233918128655,8440.01461988304
Spot_7597,13963.28455284553,8434.78455284553
Spot_7598,14120.219081272086,8434.911660777385
Spot_7599,14302.829431438127,8441.346153846154
Spot_76,13143.354166666664,6406.90625
Spot_760,13708.81325301205,6770.289156626506
Spot_7600,14773.484536082475,8439.706185567009
Spot_7601,12315.844036697248,8444.474006116208
Spot_7602,12367.186440677966,8431.71186440678
Spot_7603,12388.51968503937,8432.622047244095
Spot_7604,12443.899628252788,8435.052044609665
Spot_7605,13111.799065420559,8436.785046728972
Spot_7606,13303.55605381166,8437.013452914798
Spot_7607,13440.347368421053,8434.649122807017
Spot_7608,13581.414893617022,8435.462765957447
Spot_7609,14252.189944134077,8432.391061452514
Spot_761,14142.44117647059,6759.029411764705
Spot_7610,14384.28929384966,8440.191343963554
Spot_7611,14519.8,8432.386666666667
Spot_7612,10889.837301587302,8443.154761904761
Spot_7613,10940.72380952381,8440.390476190476
Spot_7614,11100.572413793103,8435.951724137929
Spot_7615,11844.374193548389,8436.464516129032
Spot_7616,12105.787185354693,8446.901601830663
